Time(Iteration),CascadeUCB-V-Attack,CascadeUCB1-Attack,CascadeKLUCB-Attack
229,10,1,3
230,10,1,3
231,10,1,3
232,10,1,3
233,10,1,3
234,10,1,3
235,10,1,3
236,10,1,3
237,10,1,3
238,10,1,3
239,10,1,3
240,10,1,3
241,10,1,3
242,10,1,3
243,10,1,3
244,10,1,3
245,10,1,3
246,10,1,3
247,10,1,3
248,10,1,3
249,10,1,3
250,10,1,3
251,10,1,3
252,10,1,3
253,10,1,3
254,10,1,3
255,10,1,3
256,10,1,3
257,10,1,4
258,10,1,4
259,10,1,4
260,10,1,4
261,10,1,4
262,10,1,4
263,10,1,4
264,10,1,4
265,10,1,4
266,10,1,4
267,10,1,4
268,10,1,4
269,10,1,4
270,10,1,4
271,10,1,4
272,10,1,4
273,10,1,4
274,10,1,4
275,10,1,4
276,10,1,4
277,10,1,4
278,10,1,4
279,10,1,4
280,10,1,4
281,10,1,4
282,10,1,4
283,10,1,4
284,10,1,4
285,10,1,4
286,10,1,4
287,10,1,4
288,10,1,4
289,10,1,4
290,10,1,4
291,10,1,4
292,10,1,4
293,10,1,4
294,10,1,4
295,10,1,4
296,10,1,4
297,10,1,4
298,10,1,4
299,10,1,4
300,10,1,4
301,10,1,4
302,10,1,4
303,10,1,4
304,10,1,4
305,10,1,4
306,10,1,4
307,10,1,4
308,10,1,4
309,10,1,4
310,10,1,4
311,10,1,4
312,10,1,4
313,10,1,4
314,10,1,4
315,10,1,4
316,10,1,4
317,10,1,4
318,10,1,4
319,10,1,4
320,10,1,4
321,10,1,4
322,10,1,4
323,10,1,4
324,10,1,4
325,10,1,5
326,10,1,5
327,10,1,5
328,10,1,5
329,10,1,5
330,10,1,5
331,10,1,5
332,10,1,5
333,10,1,5
334,10,1,5
335,10,1,5
336,10,1,5
337,10,1,5
338,10,1,5
339,10,1,5
340,10,1,5
341,10,1,5
342,10,1,5
343,10,1,5
344,10,1,5
345,10,1,5
346,10,1,5
347,10,1,5
348,10,1,5
349,10,1,5
350,10,1,5
351,10,1,5
352,10,1,5
353,10,1,5
354,10,1,5
355,10,1,5
356,10,1,6
357,10,1,6
358,10,1,6
359,10,1,6
360,10,1,6
361,10,1,6
362,10,1,6
363,10,1,6
364,10,1,6
365,10,1,6
366,10,1,6
367,10,1,6
368,10,1,6
369,10,1,6
370,10,1,6
371,10,1,6
372,10,1,6
373,10,1,6
374,10,1,6
375,10,1,6
376,10,1,6
377,10,1,6
378,10,1,6
379,10,1,6
380,10,1,6
381,10,1,6
382,10,1,6
383,10,1,6
384,10,1,6
385,10,1,6
386,10,1,6
387,10,1,6
388,10,1,6
389,10,1,6
390,10,1,6
391,10,1,6
392,10,1,6
393,10,1,6
394,10,1,6
395,10,1,6
396,10,1,6
397,10,1,6
398,10,1,6
399,10,1,6
400,10,1,6
401,10,1,6
402,10,1,6
403,10,1,6
404,10,1,6
405,10,1,6
406,10,1,6
407,10,1,6
408,10,1,6
409,10,1,6
410,10,1,6
411,10,1,6
412,10,1,6
413,10,1,6
414,10,1,6
415,10,1,6
416,10,1,6
417,10,1,6
418,10,1,6
419,10,2,6
420,10,2,6
421,10,2,6
422,10,2,6
423,10,2,6
424,10,2,6
425,10,2,6
426,10,2,6
427,10,2,6
428,10,2,6
429,10,2,6
430,10,2,6
431,10,3,6
432,10,3,6
433,10,3,6
434,10,3,6
435,10,3,6
436,10,3,6
437,10,3,6
438,10,3,6
439,10,3,6
440,10,3,6
441,10,3,7
442,10,3,7
443,10,3,7
444,10,3,7
445,10,3,7
446,10,3,7
447,10,3,7
448,10,3,7
449,10,3,7
450,10,3,7
451,10,3,7
452,10,3,7
453,10,3,7
454,10,3,7
455,10,3,7
456,10,3,7
457,10,3,7
458,10,3,7
459,10,3,7
460,10,3,7
461,10,3,7
462,10,3,7
463,10,4,7
464,10,4,7
465,10,4,7
466,10,4,7
467,10,4,7
468,10,4,7
469,10,4,7
470,10,4,7
471,10,4,7
472,10,4,7
473,10,4,7
474,10,4,7
475,10,4,7
476,10,4,7
477,10,4,7
478,10,4,7
479,10,4,7
480,10,4,7
481,10,4,7
482,10,4,7
483,10,4,7
484,10,4,8
485,10,4,8
486,10,4,8
487,10,4,8
488,10,4,8
489,10,4,8
490,10,4,8
491,10,4,8
492,10,4,8
493,10,4,8
494,10,4,8
495,10,4,8
496,10,4,9
497,10,4,9
498,10,4,9
499,10,4,9
500,10,4,9
501,10,4,9
502,10,4,9
503,10,4,9
504,10,4,9
505,10,4,9
506,10,4,9
507,10,4,9
508,10,4,9
509,10,4,9
510,10,4,9
511,10,4,9
512,10,4,9
513,10,4,9
514,10,4,9
515,10,4,9
516,10,4,9
517,10,4,9
518,10,4,9
519,10,4,9
520,10,4,9
521,10,4,9
522,10,4,9
523,10,4,9
524,10,4,9
525,10,4,9
526,10,4,9
527,10,4,9
528,10,4,9
529,10,4,9
530,10,4,9
531,10,4,9
532,10,4,9
533,10,4,9
534,10,4,9
535,10,4,9
536,10,4,9
537,10,4,9
538,10,4,9
539,10,4,9
540,10,4,9
541,10,4,9
542,10,4,9
543,10,4,9
544,10,4,9
545,10,4,9
546,10,4,9
547,10,4,9
548,10,4,9
549,10,4,9
550,10,4,10
551,10,4,10
552,10,4,10
553,10,4,10
554,10,4,10
555,10,4,10
556,10,4,10
557,10,4,10
558,10,4,10
559,10,4,10
560,10,4,10
561,10,4,10
562,10,4,10
563,10,4,10
564,10,4,10
565,10,4,10
566,10,4,10
567,10,4,10
568,10,4,10
569,10,4,10
570,10,4,10
571,10,4,10
572,10,4,10
573,10,4,10
574,10,4,10
575,10,4,10
576,10,4,10
577,10,4,10
578,10,4,10
579,10,4,10
580,10,4,10
581,10,4,10
582,10,4,10
583,10,4,10
584,10,4,10
585,10,4,10
586,10,4,10
587,10,4,10
588,10,4,10
589,10,4,10
590,10,4,10
591,10,4,10
592,10,4,10
593,10,4,10
594,10,4,10
595,10,4,10
596,10,4,10
597,10,4,10
598,10,4,10
599,10,4,10
600,10,4,10
601,10,4,10
602,10,4,10
603,10,4,10
604,10,4,10
605,10,4,10
606,10,4,10
607,10,4,10
608,10,4,10
609,10,4,10
610,10,4,10
611,10,4,10
612,10,4,10
613,10,4,10
614,10,4,10
615,10,4,10
616,10,4,10
617,10,4,10
618,10,4,10
619,10,4,10
620,10,4,10
621,10,4,10
622,10,4,10
623,10,4,10
624,10,4,10
625,10,4,10
626,10,4,10
627,10,4,10
628,10,4,10
629,10,4,10
630,10,4,10
631,10,4,10
632,10,4,10
633,10,4,10
634,10,4,10
635,10,4,10
636,10,4,10
637,10,4,10
638,10,4,10
639,10,4,10
640,10,4,10
641,10,4,10
642,10,4,10
643,10,4,10
644,10,4,10
645,10,4,10
646,10,4,10
647,10,4,10
648,10,4,10
649,10,5,10
650,10,5,10
651,10,5,10
652,10,5,10
653,10,5,10
654,10,5,10
655,10,5,10
656,10,5,10
657,10,5,10
658,10,5,10
659,10,5,10
660,10,5,10
661,10,5,10
662,10,5,10
663,10,5,10
664,10,5,10
665,10,5,10
666,10,5,10
667,10,5,10
668,10,5,10
669,10,5,10
670,10,5,10
671,10,5,10
672,10,6,10
673,10,6,10
674,10,6,10
675,10,6,10
676,10,6,10
677,10,6,10
678,10,6,10
679,10,6,10
680,10,6,10
681,10,6,10
682,10,6,10
683,11,6,10
684,11,6,10
685,11,6,10
686,11,6,10
687,11,6,10
688,11,6,10
689,11,6,10
690,11,6,10
691,11,6,10
692,11,6,10
693,11,6,10
694,11,6,10
695,11,6,10
696,11,6,10
697,11,6,10
698,11,6,10
699,11,6,10
700,11,6,10
701,11,6,10
702,11,6,10
703,11,6,10
704,11,6,10
705,12,6,10
706,12,6,10
707,12,6,10
708,12,6,10
709,12,6,10
710,12,6,10
711,12,6,10
712,12,6,10
713,12,6,10
714,12,6,10
715,12,6,10
716,12,6,10
717,12,6,10
718,12,6,10
719,12,6,10
720,12,6,10
721,12,6,10
722,12,6,10
723,12,6,10
724,12,6,10
725,12,6,10
726,12,6,10
727,12,6,10
728,12,6,10
729,12,6,10
730,12,6,10
731,12,6,10
732,12,6,10
733,12,6,10
734,12,6,10
735,12,6,10
736,12,6,10
737,12,7,10
738,12,7,10
739,12,7,10
740,12,7,10
741,12,7,10
742,12,7,10
743,12,7,10
744,12,7,10
745,12,7,10
746,12,7,10
747,12,7,10
748,13,7,10
749,13,8,10
750,13,8,10
751,13,8,10
752,13,8,10
753,13,8,10
754,13,8,10
755,13,8,10
756,13,8,10
757,13,8,10
758,13,8,10
759,13,8,10
760,13,8,10
761,13,8,10
762,13,8,10
763,13,8,10
764,13,8,10
765,13,8,10
766,13,8,10
767,13,8,10
768,13,8,10
769,13,8,10
770,13,8,10
771,13,8,10
772,13,8,10
773,13,8,10
774,13,8,10
775,13,8,10
776,13,8,10
777,13,8,10
778,13,8,10
779,13,8,10
780,13,8,10
781,13,8,10
782,13,8,10
783,13,8,10
784,13,8,10
785,13,8,10
786,13,8,10
787,13,8,10
788,13,8,10
789,13,8,10
790,13,8,10
791,13,8,10
792,13,8,10
793,13,8,10
794,13,8,10
795,13,8,10
796,13,8,10
797,13,8,10
798,13,8,10
799,13,8,10
800,13,8,10
801,13,8,10
802,14,8,10
803,14,8,10
804,14,8,10
805,14,8,10
806,14,8,10
807,14,8,10
808,14,8,10
809,14,8,10
810,14,8,10
811,14,8,10
812,14,8,10
813,14,8,10
814,14,8,10
815,14,8,10
816,14,8,10
817,14,8,10
818,14,8,10
819,14,8,10
820,14,8,10
821,14,8,10
822,14,8,10
823,14,8,10
824,14,8,10
825,14,8,10
826,14,8,10
827,14,8,10
828,14,8,10
829,14,8,10
830,14,8,10
831,14,8,10
832,14,8,10
833,14,8,10
834,15,8,10
835,15,8,10
836,15,8,10
837,15,8,10
838,15,8,10
839,15,8,10
840,15,8,10
841,15,8,10
842,15,8,10
843,15,8,10
844,15,8,10
845,15,8,10
846,15,8,10
847,15,8,10
848,15,8,10
849,15,8,10
850,15,8,10
851,15,8,10
852,15,8,10
853,15,8,10
854,15,8,10
855,15,8,10
856,15,8,10
857,15,8,10
858,15,8,10
859,15,8,10
860,15,8,10
861,15,8,10
862,15,8,10
863,15,8,10
864,15,8,10
865,15,8,10
866,15,9,10
867,15,9,10
868,15,9,10
869,15,9,10
870,15,9,10
871,15,9,10
872,15,9,10
873,15,9,10
874,15,9,10
875,15,9,10
876,15,9,10
877,15,9,10
878,15,9,10
879,15,9,10
880,15,9,10
881,15,9,10
882,15,9,10
883,15,9,10
884,15,9,10
885,15,9,10
886,15,9,10
887,15,9,10
888,15,9,10
889,15,9,10
890,15,9,10
891,15,9,10
892,15,9,10
893,15,9,10
894,15,9,10
895,15,9,10
896,15,9,10
897,15,9,10
898,15,9,10
899,15,9,10
900,15,9,10
901,15,9,10
902,15,9,10
903,15,9,10
904,15,9,10
905,15,9,10
906,15,9,10
907,15,9,10
908,15,9,10
909,15,9,10
910,15,9,10
911,15,9,10
912,15,9,10
913,16,9,10
914,16,9,10
915,16,9,10
916,16,9,10
917,16,9,10
918,16,9,10
919,16,9,10
920,16,9,10
921,16,9,10
922,16,9,10
923,16,9,10
924,16,9,10
925,16,9,10
926,16,9,10
927,16,9,10
928,16,9,10
929,16,9,10
930,16,9,10
931,16,9,10
932,16,9,10
933,16,9,10
934,16,9,10
935,17,9,10
936,17,9,10
937,17,9,10
938,17,9,10
939,17,9,10
940,17,9,10
941,17,9,10
942,17,9,10
943,17,9,10
944,17,9,10
945,17,9,10
946,17,9,10
947,18,9,10
948,18,9,10
949,18,9,10
950,18,9,10
951,18,9,10
952,18,9,10
953,18,9,10
954,18,9,10
955,18,9,10
956,18,9,10
957,18,9,11
958,18,9,11
959,19,9,11
960,19,9,11
961,19,9,11
962,19,9,11
963,19,9,11
964,19,9,11
965,19,9,11
966,19,9,11
967,19,9,11
968,19,9,11
969,19,9,11
970,19,9,11
971,19,9,11
972,19,9,11
973,19,9,11
974,19,9,11
975,19,9,11
976,19,9,11
977,19,9,11
978,19,9,11
979,19,9,11
980,19,9,11
981,19,9,11
982,19,9,12
983,19,9,12
984,19,9,12
985,19,9,12
986,19,9,12
987,19,9,12
988,19,9,12
989,19,9,12
990,19,9,12
991,19,9,12
992,19,9,12
993,19,9,12
994,19,9,12
995,19,9,12
996,20,9,12
997,20,9,12
998,20,9,12
999,20,9,12
1000,20,9,12
1001,20,9,12
1002,20,10,12
1003,20,10,12
1004,20,10,12
1005,20,10,12
1006,20,10,12
1007,20,10,12
1008,20,10,12
1009,20,10,12
1010,20,10,12
1011,20,10,12
1012,20,10,12
1013,20,10,12
1014,20,10,12
1015,20,10,12
1016,20,10,12
1017,21,10,12
1018,21,10,12
1019,21,11,12
1020,21,11,12
1021,21,11,12
1022,21,11,12
1023,21,11,12
1024,21,11,12
1025,21,11,12
1026,21,11,12
1027,21,11,12
1028,21,11,12
1029,21,11,12
1030,21,12,12
1031,21,12,12
1032,21,12,12
1033,21,12,12
1034,21,12,12
1035,21,12,12
1036,21,12,12
1037,21,12,12
1038,21,12,12
1039,21,12,12
1040,21,12,12
1041,21,12,12
1042,21,12,12
1043,21,12,12
1044,21,12,12
1045,21,12,12
1046,21,12,12
1047,21,12,12
1048,21,12,12
1049,21,12,12
1050,21,12,12
1051,21,12,12
1052,21,12,12
1053,21,12,12
1054,21,12,12
1055,21,12,12
1056,21,12,12
1057,21,12,12
1058,21,12,12
1059,21,12,12
1060,21,12,12
1061,21,12,12
1062,21,12,12
1063,21,12,12
1064,21,12,12
1065,21,12,12
1066,21,12,12
1067,21,12,12
1068,21,12,12
1069,21,12,12
1070,21,12,12
1071,22,12,12
1072,22,12,12
1073,22,12,12
1074,22,12,12
1075,22,12,12
1076,22,13,12
1077,22,13,12
1078,22,13,12
1079,22,13,12
1080,22,13,12
1081,22,13,12
1082,23,13,12
1083,23,13,12
1084,23,13,12
1085,23,13,12
1086,23,13,12
1087,23,13,12
1088,23,13,12
1089,23,13,12
1090,23,13,12
1091,23,13,12
1092,23,13,12
1093,23,13,12
1094,23,13,12
1095,23,13,12
1096,23,13,12
1097,23,13,12
1098,23,14,12
1099,23,14,12
1100,23,14,12
1101,23,14,12
1102,23,14,12
1103,23,14,12
1104,23,14,12
1105,24,14,12
1106,24,14,12
1107,24,14,12
1108,24,14,12
1109,24,14,12
1110,24,14,12
1111,24,14,12
1112,24,14,12
1113,24,14,12
1114,24,14,12
1115,24,14,12
1116,24,14,12
1117,24,14,12
1118,24,14,12
1119,24,14,12
1120,24,14,12
1121,24,14,12
1122,24,14,12
1123,24,14,12
1124,24,14,12
1125,24,14,12
1126,24,14,12
1127,25,14,12
1128,25,14,12
1129,25,14,12
1130,25,14,12
1131,25,14,12
1132,25,14,12
1133,25,14,12
1134,25,14,12
1135,25,14,12
1136,25,14,12
1137,25,14,12
1138,25,14,12
1139,25,14,12
1140,25,14,12
1141,25,14,12
1142,25,14,12
1143,25,14,12
1144,25,14,12
1145,25,14,12
1146,25,14,12
1147,25,14,12
1148,25,14,12
1149,25,14,12
1150,25,14,12
1151,25,14,12
1152,25,14,12
1153,25,14,12
1154,25,14,12
1155,25,14,12
1156,25,14,12
1157,25,14,12
1158,25,14,12
1159,25,14,12
1160,25,14,12
1161,25,14,12
1162,25,14,12
1163,25,14,12
1164,25,14,12
1165,25,14,12
1166,25,14,12
1167,25,14,12
1168,25,14,12
1169,25,14,12
1170,25,14,12
1171,26,14,12
1172,26,14,12
1173,26,14,12
1174,26,14,12
1175,26,14,12
1176,26,14,12
1177,26,14,12
1178,26,14,12
1179,26,14,12
1180,26,14,12
1181,26,14,12
1182,26,14,12
1183,26,14,12
1184,26,14,12
1185,26,14,12
1186,26,14,12
1187,26,14,12
1188,26,14,12
1189,26,14,12
1190,26,14,12
1191,26,14,12
1192,26,14,12
1193,27,14,12
1194,27,14,12
1195,27,14,12
1196,27,14,12
1197,27,14,12
1198,27,14,12
1199,27,14,12
1200,27,14,12
1201,27,14,12
1202,27,14,12
1203,27,14,12
1204,27,14,12
1205,27,14,12
1206,27,14,12
1207,27,14,12
1208,27,14,12
1209,27,14,12
1210,27,14,12
1211,27,14,12
1212,27,14,12
1213,27,14,12
1214,27,14,12
1215,27,14,12
1216,27,15,12
1217,27,15,12
1218,27,15,12
1219,27,15,12
1220,27,15,12
1221,27,15,12
1222,27,15,12
1223,27,15,12
1224,27,15,12
1225,27,15,12
1226,27,15,12
1227,27,15,12
1228,27,15,12
1229,27,15,12
1230,27,15,12
1231,27,15,12
1232,27,15,12
1233,27,15,12
1234,27,15,12
1235,27,15,12
1236,27,15,12
1237,28,15,12
1238,28,15,12
1239,28,15,12
1240,28,15,12
1241,28,15,12
1242,28,15,12
1243,28,15,12
1244,28,15,12
1245,28,15,12
1246,28,15,12
1247,28,15,12
1248,28,15,12
1249,28,15,12
1250,28,15,12
1251,28,15,12
1252,28,15,12
1253,28,15,13
1254,28,15,13
1255,28,15,13
1256,28,15,13
1257,28,15,13
1258,28,15,13
1259,28,15,13
1260,28,15,13
1261,28,15,13
1262,28,15,13
1263,28,15,13
1264,28,15,13
1265,28,15,13
1266,28,15,13
1267,28,15,13
1268,28,15,13
1269,28,15,13
1270,29,15,13
1271,29,15,13
1272,29,15,13
1273,29,15,13
1274,29,15,13
1275,29,15,13
1276,29,15,13
1277,29,15,13
1278,29,15,13
1279,29,16,13
1280,29,16,13
1281,29,16,13
1282,29,16,13
1283,29,16,13
1284,29,16,13
1285,29,16,13
1286,29,16,13
1287,29,16,13
1288,29,16,13
1289,29,16,13
1290,29,16,13
1291,29,16,13
1292,29,16,13
1293,29,16,13
1294,29,16,13
1295,29,16,13
1296,29,16,13
1297,29,16,13
1298,29,16,13
1299,29,16,13
1300,29,16,13
1301,29,16,13
1302,29,16,13
1303,29,16,13
1304,29,16,13
1305,29,16,13
1306,29,16,13
1307,29,16,13
1308,29,16,13
1309,29,16,13
1310,29,16,13
1311,29,16,13
1312,29,17,13
1313,29,17,13
1314,29,17,13
1315,29,17,13
1316,30,17,13
1317,30,17,13
1318,30,17,13
1319,30,17,13
1320,30,17,13
1321,30,17,13
1322,30,17,13
1323,30,17,13
1324,30,17,13
1325,30,17,13
1326,30,17,13
1327,30,17,13
1328,30,17,13
1329,30,17,13
1330,30,17,13
1331,30,17,13
1332,30,17,13
1333,30,17,13
1334,30,17,13
1335,30,17,13
1336,30,17,13
1337,31,17,13
1338,31,17,13
1339,31,17,13
1340,31,17,13
1341,31,17,13
1342,31,17,13
1343,31,17,13
1344,31,17,13
1345,31,17,13
1346,31,17,13
1347,31,17,13
1348,31,17,13
1349,32,17,13
1350,32,17,13
1351,32,17,13
1352,32,17,13
1353,32,17,13
1354,32,17,13
1355,32,17,13
1356,32,17,13
1357,32,17,13
1358,32,17,13
1359,32,17,13
1360,32,17,13
1361,32,17,13
1362,32,17,13
1363,32,17,13
1364,32,17,13
1365,32,17,13
1366,32,17,13
1367,32,17,13
1368,32,17,13
1369,32,17,13
1370,32,17,13
1371,32,17,13
1372,32,17,13
1373,32,17,13
1374,32,17,13
1375,32,17,13
1376,32,17,13
1377,32,17,13
1378,32,17,13
1379,32,17,13
1380,33,17,13
1381,33,17,13
1382,33,17,13
1383,33,17,13
1384,33,17,13
1385,33,17,13
1386,33,17,13
1387,33,17,13
1388,33,17,13
1389,33,17,13
1390,33,17,13
1391,33,17,13
1392,33,17,13
1393,33,17,13
1394,33,17,13
1395,33,17,13
1396,33,17,13
1397,33,17,13
1398,33,17,13
1399,33,17,13
1400,33,17,13
1401,33,17,13
1402,33,17,13
1403,33,17,13
1404,33,17,13
1405,33,17,14
1406,33,17,14
1407,33,17,14
1408,33,17,14
1409,33,17,14
1410,33,17,14
1411,33,17,14
1412,34,17,14
1413,34,17,14
1414,34,17,14
1415,34,17,14
1416,34,17,14
1417,34,17,14
1418,34,17,14
1419,34,17,14
1420,34,17,14
1421,34,17,14
1422,34,17,14
1423,34,17,14
1424,34,17,14
1425,34,17,14
1426,34,17,14
1427,34,17,14
1428,34,17,14
1429,34,17,14
1430,34,17,14
1431,34,17,14
1432,34,17,14
1433,34,17,14
1434,34,17,14
1435,35,17,14
1436,35,17,14
1437,35,17,14
1438,35,18,14
1439,35,18,14
1440,35,18,14
1441,35,18,14
1442,35,18,14
1443,35,18,14
1444,35,18,14
1445,35,18,14
1446,35,18,14
1447,35,18,14
1448,35,18,14
1449,35,18,14
1450,35,18,14
1451,35,18,14
1452,35,18,14
1453,35,18,14
1454,35,19,14
1455,35,19,14
1456,35,19,14
1457,36,19,14
1458,36,19,14
1459,36,19,14
1460,36,19,14
1461,36,19,14
1462,36,19,14
1463,36,19,14
1464,36,19,14
1465,36,19,14
1466,36,19,14
1467,36,19,14
1468,36,19,14
1469,36,19,14
1470,36,19,14
1471,36,19,14
1472,36,19,14
1473,36,19,14
1474,36,19,14
1475,36,19,14
1476,36,19,14
1477,36,19,15
1478,37,19,15
1479,37,19,15
1480,37,19,15
1481,37,19,15
1482,37,19,15
1483,37,19,15
1484,37,19,15
1485,37,19,15
1486,37,19,15
1487,37,19,15
1488,37,19,15
1489,37,19,15
1490,38,19,15
1491,38,19,15
1492,38,19,15
1493,38,19,15
1494,38,19,15
1495,38,19,15
1496,38,19,15
1497,38,19,15
1498,38,19,15
1499,38,19,15
1500,38,19,15
1501,38,19,15
1502,38,19,15
1503,38,19,15
1504,38,19,15
1505,38,19,15
1506,38,19,15
1507,38,19,15
1508,38,19,15
1509,38,19,15
1510,38,19,15
1511,38,19,15
1512,39,19,15
1513,39,19,15
1514,39,19,15
1515,39,19,15
1516,39,19,15
1517,39,19,15
1518,39,20,15
1519,39,20,15
1520,39,20,15
1521,39,20,15
1522,39,20,15
1523,39,20,15
1524,39,20,15
1525,39,20,15
1526,39,20,15
1527,39,20,15
1528,39,20,15
1529,39,20,15
1530,39,20,15
1531,39,20,15
1532,39,20,15
1533,39,20,15
1534,39,20,15
1535,39,20,15
1536,39,20,15
1537,39,20,15
1538,39,20,15
1539,39,20,16
1540,39,20,16
1541,39,20,16
1542,39,20,16
1543,39,20,16
1544,39,20,16
1545,39,20,16
1546,39,20,16
1547,39,20,16
1548,39,20,16
1549,39,20,16
1550,39,20,16
1551,39,20,16
1552,39,20,16
1553,39,20,16
1554,39,20,16
1555,39,20,16
1556,40,20,16
1557,40,20,16
1558,40,20,16
1559,40,20,16
1560,40,20,16
1561,40,20,17
1562,40,20,17
1563,40,20,17
1564,40,20,17
1565,40,20,17
1566,40,20,17
1567,40,20,17
1568,40,20,17
1569,40,20,17
1570,40,20,17
1571,40,20,17
1572,40,20,17
1573,40,20,17
1574,40,20,17
1575,40,20,17
1576,40,20,17
1577,40,20,17
1578,40,20,17
1579,40,20,17
1580,40,20,17
1581,40,20,17
1582,40,20,17
1583,40,20,17
1584,40,20,17
1585,40,20,17
1586,40,20,17
1587,40,20,17
1588,40,20,17
1589,40,20,17
1590,40,20,17
1591,40,20,17
1592,40,20,17
1593,40,20,17
1594,40,20,17
1595,40,20,17
1596,40,20,17
1597,40,20,17
1598,40,20,17
1599,40,20,17
1600,40,20,17
1601,40,20,17
1602,40,20,17
1603,40,20,17
1604,40,20,17
1605,40,20,17
1606,40,20,17
1607,40,20,17
1608,40,20,17
1609,40,20,17
1610,40,20,17
1611,40,20,17
1612,40,20,17
1613,40,20,17
1614,40,20,17
1615,40,20,17
1616,40,20,17
1617,40,20,17
1618,40,20,17
1619,40,20,17
1620,40,20,17
1621,40,20,17
1622,40,20,17
1623,40,20,17
1624,40,20,17
1625,40,20,17
1626,40,20,17
1627,40,20,17
1628,40,20,17
1629,40,20,17
1630,41,20,17
1631,41,20,17
1632,41,20,17
1633,41,20,17
1634,41,20,17
1635,41,20,17
1636,41,20,17
1637,41,20,17
1638,41,20,17
1639,41,20,17
1640,41,20,17
1641,41,20,17
1642,42,20,17
1643,42,20,17
1644,42,20,17
1645,42,20,17
1646,42,20,17
1647,42,20,18
1648,42,20,18
1649,42,20,18
1650,42,20,18
1651,42,20,18
1652,42,20,18
1653,42,20,18
1654,42,20,18
